"URL","locale","cluster","primaryIntent","targetAudience","relatedService","currentQuality","uniqueness","evidence","action","priority"
"https://www.floxant.de/blog/welche-raeume-zaehlen-wenn-zeit-knapp","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/entruempelung","LOW","LOW","Rendered HTML: 896 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 96%; visible external sources 0; visible editorial owner no; self-canonical yes","MERGE_CANDIDATE","P1"
"https://www.floxant.de/blog/versteckter-schmutz-vor-uebergabe","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Uebergabe vorbereiten","Privatkunden und Entscheidende","/regensburg/besenreine-uebergabe","LOW","LOW","Rendered HTML: 905 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 88%; visible external sources 0; visible editorial owner no; self-canonical yes","MERGE_CANDIDATE","P1"
"https://www.floxant.de/blog/kueche-bad-gruendlich-pruefen-ohne-ueberforderung","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/leistungen","LOW","LOW","Rendered HTML: 909 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 92%; visible external sources 0; visible editorial owner no; self-canonical yes","MERGE_CANDIDATE","P1"
"https://www.floxant.de/blog/hidden-dirt-check-vermietertermin-regensburg","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/leistungen","LOW","LOW","Rendered HTML: 921 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 88%; visible external sources 0; visible editorial owner no; self-canonical yes","MERGE_CANDIDATE","P1"
"https://www.floxant.de/blog/empfang-kueche-sanitaer-montag","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/leistungen","MEDIUM","MEDIUM","Rendered HTML: 862 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 54%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/gewerbeflaechen-vor-wochenstart-vorbereiten","de","OUTSIDE_TARGET_CLUSTER","Vorbereitung und Checkliste","Unternehmen und Verwaltungen","/duesseldorf/reinigung","MEDIUM","MEDIUM","Rendered HTML: 850 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 52%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/schlafzimmer-buero-kinderzimmer-ruhiger-sauber","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Unternehmen und Verwaltungen","/duesseldorf/reinigung","MEDIUM","MEDIUM","Rendered HTML: 857 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/baustaub-nach-renovierung-reihenfolge","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/reinigung","MEDIUM","MEDIUM","Rendered HTML: 891 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 52%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/warum-baustaub-wiederkommt","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/reinigung","MEDIUM","MEDIUM","Rendered HTML: 904 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 54%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/entruempelung-endreinigung-regensburg","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/entruempelung","GOOD","HIGH","Rendered HTML: 1282 words; FAQ 6; Article schema yes; main CTA yes; repeated long blocks 37%; visible external sources 0; visible editorial owner no; self-canonical yes","KEEP","P3"
"https://www.floxant.de/blog/guenstiger-umzug-angebot-preiswert-pruefen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 921 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 50%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/umzug-im-alter-erlangen-bamberg-fuerth","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/umzug","MEDIUM","MEDIUM","Rendered HTML: 871 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 52%; visible external sources 0; visible editorial owner no; self-canonical yes","MANUAL_REVIEW","P1"
"https://www.floxant.de/blog/reinigung-nach-umzug-regensburg-angebot-pruefen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 876 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 52%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/entruempelungsfirma-regensburg-finden","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Anbieter oder Kontaktweg auswaehlen","Unternehmen und Verwaltungen","/regensburg/entruempelung","MEDIUM","MEDIUM","Rendered HTML: 848 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/floxant-regensburg-regensburg-wo-taetig","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/leistungen","GOOD","MEDIUM","Rendered HTML: 928 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 48%; visible external sources 0; visible editorial owner no; self-canonical yes","REDIRECT_CANDIDATE","P0"
"https://www.floxant.de/blog/besseres-guenstigeres-angebot-floxant-pruefen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 909 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/ki-empfehlung-dienstleister-regensburg-regensburg","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/leistungen","MEDIUM","MEDIUM","Rendered HTML: 972 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 50%; visible external sources 0; visible editorial owner no; self-canonical yes","REDIRECT_CANDIDATE","P0"
"https://www.floxant.de/blog/reinigungsfirma-regensburg-kundennah-anfragen","de","OUTSIDE_TARGET_CLUSTER","Leistung und Ablauf verstehen","Unternehmen und Verwaltungen","/regensburg/reinigung","MEDIUM","MEDIUM","Rendered HTML: 828 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/reinigungsbetrieb-reinigungsunternehmen-regensburg-kosten","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 850 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/grundreinigung-bodenreinigung-hauseingang-regensburg","de","A_DUESSELDORF_REINIGUNG","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/duesseldorf/reinigung","GOOD","HIGH","Rendered HTML: 1606 words; FAQ 6; Article schema yes; main CTA yes; repeated long blocks 33%; visible external sources 0; visible editorial owner no; self-canonical yes","KEEP","P3"
"https://www.floxant.de/blog/umzug-muenchen-festpreis-fernumzug-organisieren","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 824 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","MANUAL_REVIEW","P1"
"https://www.floxant.de/blog/haushaltsaufloesung-regensburg-container-mieten-alternative","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Leistung und Ablauf verstehen","Privatkunden und Entscheidende","/regensburg/entruempelung","MEDIUM","MEDIUM","Rendered HTML: 773 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 61%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot","de","A_DUESSELDORF_REINIGUNG","Angebot oder Kosten einordnen","Unternehmen und Verwaltungen","/angebot-guenstiger-pruefen","GOOD","MEDIUM","Rendered HTML: 1042 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 46%; visible external sources 0; visible editorial owner no; self-canonical yes","KEEP","P3"
"https://www.floxant.de/blog/treppenhausreinigung-regensburg-hauseingang-hausverwaltung","de","A_DUESSELDORF_REINIGUNG","Leistung und Ablauf verstehen","Unternehmen und Verwaltungen","/duesseldorf/reinigung","GOOD","MEDIUM","Rendered HTML: 961 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 46%; visible external sources 0; visible editorial owner no; self-canonical yes","KEEP","P3"
"https://www.floxant.de/blog/praxisentruempelung-nuernberg-richtig-anfragen","de","B_REGENSBURG_UMZUG_RAEUMUNG_UEBERGABE","Leistung und Ablauf verstehen","Unternehmen und Verwaltungen","/duesseldorf/reinigung","MEDIUM","MEDIUM","Rendered HTML: 783 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 55%; visible external sources 0; visible editorial owner no; self-canonical yes","MANUAL_REVIEW","P1"
"https://www.floxant.de/blog/reinigungsfirma-regensburg-preise-kosten-angebot-pruefen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Unternehmen und Verwaltungen","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 1000 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 50%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/reinigungsfirma-regensburg-in-der-naehe-stadtteile","de","OUTSIDE_TARGET_CLUSTER","Anbieter oder Kontaktweg auswaehlen","Unternehmen und Verwaltungen","/regensburg/reinigung","MEDIUM","MEDIUM","Rendered HTML: 750 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 65%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
"https://www.floxant.de/blog/reinigungsunternehmen-regensburg-anbieter-vergleichen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","GOOD","MEDIUM","Rendered HTML: 983 words; FAQ 4; Article schema yes; main CTA yes; repeated long blocks 48%; visible external sources 0; visible editorial owner no; self-canonical yes","KEEP","P3"
"https://www.floxant.de/blog/umzugsangebot-muenchen-pruefen-festpreis-guenstiger","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 765 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 58%; visible external sources 0; visible editorial owner no; self-canonical yes","MANUAL_REVIEW","P1"
"https://www.floxant.de/blog/entruempelung-regensburg-angebot-haushaltsaufloesung-pruefen","de","C_ANGEBOT_UND_LEISTUNGSUMFANG","Angebot oder Kosten einordnen","Privatkunden und Entscheidende","/angebot-guenstiger-pruefen","MEDIUM","MEDIUM","Rendered HTML: 764 words; FAQ 3; Article schema yes; main CTA yes; repeated long blocks 61%; visible external sources 0; visible editorial owner no; self-canonical yes","STRENGTHEN","P2"
